STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Pays,SER,Série,TIME_PERIOD,Année,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,115946794448,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,1196000000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,9881031064,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,16341489,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,95094365,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,58935081,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,3102518,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,12458208,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,14424155,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-REV-TOT,Total des recettes des télécommunications,2015,,53643200000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,47423176208,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,5799700000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,5127214541,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,276630,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,1382830,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,906000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,193000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,93300,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-REV-TOT,Total des recettes des télécommunications,2015,,538000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,597777778,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,131500000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,146111111,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,19615886,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,141903019,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,107688282,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,90647027,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,17330951,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-REV-TOT,Total des recettes des télécommunications,2015,,447698826350.1,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,28245982735,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,72997978849.95,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,4605550716,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,1368000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,31949000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,23590000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,3655000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,5575000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-REV-TOT,Total des recettes des télécommunications,2015,,11690696000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,12989662222,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,2328400230,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,2587111367,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,1232000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,8505146,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,5800000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,3490000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,150000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,40000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-REV-TOT,Total des recettes des télécommunications,2015,,5110000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,3573426573,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,1770000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,1237762238,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,569669,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,8335019,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,5714890,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,1144623,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,374701,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,891321,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-REV-TOT,Total des recettes des télécommunications,2015,,33833212215,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,4197669009,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,10030245000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,1244447270,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,4319020,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,66027159,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,54546230,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,27610369,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,3341105,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,10518063581,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,6466609766.66,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,1715281105,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,1906957,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,21839550,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,16790405,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-REV-TOT,Total des recettes des télécommunications,2015,,39653099699.7,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,8502881,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,1956110,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,1347391,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-REV-TOT,Total des recettes des télécommunications,2015,,5728159000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,6364621111,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,627421134.13,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,697134593,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,522639,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,8472004,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,6675553,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,1889334,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,274778,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,460408,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-REV-TOT,Total des recettes des télécommunications,2015,,1659471542,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,1843857269,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,313893389,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,348770432,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,19599274,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,84209749,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,51067569,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,13449515,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,5446363,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-REV-TOT,Total des recettes des télécommunications,2015,,30820650000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,34245166667,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,5607670000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,6230744444,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2015,,1703998,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-ACC-PATH,Total des voies d'accès de communication,2015,,20024410,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2015,,14823062,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2015,,4128201,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2015,,1850667,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2015,,2458000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-REV-TOT,Total des recettes des télécommunications,2015,,52060410499.9999,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-REV-USD,Total des recettes des télécommunications USD,2015,,6175612159,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2015,,12488000000,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2015,,1481376038,,A,,,,,,,
